id,latitude,longitude,localtime,timestamps,conds,winddird,windspd,temperatur,fog,rain,snow,thunder,tornado
270,40.67,-73.94,2014/02/11 08:51,1392126660,Clear,320,9.3,-7.8,0,0,0,0,0
271,40.67,-73.94,2014/02/11 09:51,1392130260,Clear,310,13,-7.2,0,0,0,0,0
272,40.67,-73.94,2014/02/11 10:51,1392133860,Clear,0,-9999,-6.1,0,0,0,0,0
273,40.67,-73.94,2014/02/11 11:51,1392137460,Clear,0,5.6,-5.6,0,0,0,0,0
274,40.67,-73.94,2014/02/11 12:51,1392141060,Clear,300,13,-4.4,0,0,0,0,0
275,40.67,-73.94,2014/02/11 13:51,1392144660,Clear,310,16.7,-4.4,0,0,0,0,0
276,40.67,-73.94,2014/02/11 14:51,1392148260,Clear,310,14.8,-3.9,0,0,0,0,0
277,40.67,-73.94,2014/02/11 15:51,1392151860,Clear,0,0,-3.3,0,0,0,0,0
278,40.67,-73.94,2014/02/11 16:51,1392155460,Clear,0,9.3,-3.9,0,0,0,0,0
279,40.67,-73.94,2014/02/11 17:51,1392159060,Clear,300,9.3,-3.9,0,0,0,0,0
280,40.67,-73.94,2014/02/11 18:51,1392162660,Clear,0,-9999,-5,0,0,0,0,0
281,40.67,-73.94,2014/02/11 19:51,1392166260,Clear,0,-9999,-5.6,0,0,0,0,0
282,40.67,-73.94,2014/02/11 20:51,1392169860,Clear,0,5.6,-6.1,0,0,0,0,0
283,40.67,-73.94,2014/02/11 21:51,1392173460,Clear,0,-9999,-6.7,0,0,0,0,0
284,40.67,-73.94,2014/02/11 22:51,1392177060,Clear,0,9.3,-7.8,0,0,0,0,0
285,40.67,-73.94,2014/02/11 23:51,1392180660,Clear,0,0,-8.3,0,0,0,0,0
286,40.67,-73.94,2014/02/12 00:51,1392184260,Clear,350,13,-8.3,0,0,0,0,0
287,40.67,-73.94,2014/02/12 01:51,1392187860,Clear,0,11.1,-8.9,0,0,0,0,0
288,40.67,-73.94,2014/02/12 02:51,1392191460,Clear,40,13,-8.9,0,0,0,0,0
289,40.67,-73.94,2014/02/12 03:51,1392195060,Clear,0,7.4,-9.4,0,0,0,0,0
290,40.67,-73.94,2014/02/12 04:51,1392198660,Clear,0,7.4,-10,0,0,0,0,0
291,40.67,-73.94,2014/02/12 05:51,1392202260,Clear,40,7.4,-10,0,0,0,0,0
292,40.67,-73.94,2014/02/12 06:51,1392205860,Clear,40,16.7,-10.6,0,0,0,0,0
293,40.67,-73.94,2014/02/12 07:51,1392209460,Clear,50,9.3,-10,0,0,0,0,0
294,40.67,-73.94,2014/02/12 08:51,1392213060,Clear,0,11.1,-8.9,0,0,0,0,0
295,40.67,-73.94,2014/02/12 09:51,1392216660,Clear,50,11.1,-7.8,0,0,0,0,0
296,40.67,-73.94,2014/02/12 10:51,1392220260,Clear,0,7.4,-6.7,0,0,0,0,0
297,40.67,-73.94,2014/02/12 11:51,1392223860,Clear,50,7.4,-5.6,0,0,0,0,0
298,40.67,-73.94,2014/02/12 12:51,1392227460,Clear,60,11.1,-5,0,0,0,0,0
299,40.67,-73.94,2014/02/12 13:51,1392231060,Clear,130,9.3,-5,0,0,0,0,0
300,40.67,-73.94,2014/02/12 14:51,1392234660,Clear,70,14.8,-5,0,0,0,0,0
301,40.67,-73.94,2014/02/12 15:51,1392238260,Clear,70,9.3,-4.4,0,0,0,0,0
302,40.67,-73.94,2014/02/12 16:51,1392241860,Clear,0,5.6,-4.4,0,0,0,0,0
303,40.67,-73.94,2014/02/12 17:51,1392245460,Clear,0,9.3,-5.6,0,0,0,0,0
304,40.67,-73.94,2014/02/12 18:51,1392249060,Clear,0,7.4,-5,0,0,0,0,0
305,40.67,-73.94,2014/02/12 19:51,1392252660,Clear,0,7.4,-5,0,0,0,0,0
306,40.67,-73.94,2014/02/12 20:51,1392256260,Overcast,60,9.3,-4.4,0,0,0,0,0
307,40.67,-73.94,2014/02/12 21:51,1392259860,Overcast,0,5.6,-4.4,0,0,0,0,0
308,40.67,-73.94,2014/02/12 22:51,1392263460,Overcast,0,9.3,-4.4,0,0,0,0,0
309,40.67,-73.94,2014/02/12 23:51,1392267060,Overcast,40,9.3,-3.9,0,0,0,0,0
310,40.67,-73.94,2014/02/13 00:28,1392269280,Light Snow,0,5.6,-3.9,0,0,1,0,0
311,40.67,-73.94,2014/02/13 01:51,1392274260,Light Snow,0,11.1,-4.4,0,0,1,0,0
312,40.67,-73.94,2014/02/13 02:51,1392277860,Light Snow,60,11.1,-3.9,0,0,1,0,0
313,40.67,-73.94,2014/02/13 03:51,1392281460,Light Snow,60,14.8,-2.2,0,0,1,0,0
314,40.67,-73.94,2014/02/13 04:51,1392285060,Light Snow,60,16.7,-1.7,0,0,1,0,0
315,40.67,-73.94,2014/02/13 05:51,1392288660,Snow,80,16.7,-1.1,1,0,1,0,0
316,40.67,-73.94,2014/02/13 06:51,1392292260,Snow,60,20.4,-1.1,1,0,1,0,0
317,40.67,-73.94,2014/02/13 07:51,1392295860,Snow,80,29.6,-1.1,1,0,1,0,0
318,40.67,-73.94,2014/02/13 08:51,1392299460,Snow,60,31.5,-1.1,1,0,1,0,0
319,40.67,-73.94,2014/02/13 09:51,1392303060,Snow,60,33.3,-0.6,1,0,1,0,0
320,40.67,-73.94,2014/02/13 10:51,1392306660,Light Snow,70,35.2,0,0,0,1,0,0
321,40.67,-73.94,2014/02/13 11:51,1392310260,Rain,60,25.9,1.1,0,1,0,0,0
322,40.67,-73.94,2014/02/13 12:51,1392313860,Light Rain,50,29.6,2.2,0,1,0,0,0
323,40.67,-73.94,2014/02/13 13:51,1392317460,Light Rain,50,14.8,2.2,0,1,0,0,0
324,40.67,-73.94,2014/02/13 14:51,1392321060,Overcast,50,27.8,2.2,0,0,0,0,0
325,40.67,-73.94,2014/02/13 16:51,1392328260,Overcast,60,22.2,1.7,0,0,0,0,0
326,40.67,-73.94,2014/02/13 17:51,1392331860,Overcast,50,20.4,1.7,0,0,0,0,0
327,40.67,-73.94,2014/02/13 18:51,1392335460,Overcast,60,25.9,1.7,0,0,0,0,0
328,40.67,-73.94,2014/02/13 19:51,1392339060,Overcast,50,22.2,1.7,0,0,0,0,0
329,40.67,-73.94,2014/02/13 20:51,1392342660,Rain,60,22.2,1.1,0,1,0,0,0
330,40.67,-73.94,2014/02/13 21:51,1392346260,Light Rain,0,0,1.1,0,1,0,0,0
331,40.67,-73.94,2014/02/13 22:51,1392349860,Overcast,0,-9999,0.6,0,0,0,0,0
332,40.67,-73.94,2014/02/13 23:51,1392353460,Overcast,0,5.6,1.1,0,0,0,0,0
333,40.67,-73.94,2014/02/14 00:15,1392354900,Light Rain,300,13,1.1,0,1,0,0,0
334,40.67,-73.94,2014/02/14 01:34,1392359640,Snow,300,14.8,0,1,0,1,0,0
335,40.67,-73.94,2014/02/14 02:39,1392363540,Snow,0,11.1,0,1,0,1,0,0
336,40.67,-73.94,2014/02/14 03:51,1392367860,Light Snow,280,20.4,0,0,0,1,0,0
337,40.67,-73.94,2014/02/14 04:59,1392371940,Light Snow,280,16.7,0,0,0,1,0,0
338,40.67,-73.94,2014/02/14 06:51,1392378660,Haze,280,22.2,0.6,0,0,0,0,0
339,40.67,-73.94,2014/02/14 07:51,1392382260,Haze,290,25.9,1.1,0,0,0,0,0
340,40.67,-73.94,2014/02/14 08:51,1392385860,Clear,280,18.5,1.7,0,0,0,0,0
341,40.67,-73.94,2014/02/14 09:51,1392389460,Clear,250,20.4,2.2,0,0,0,0,0
342,40.67,-73.94,2014/02/14 10:51,1392393060,Clear,0,11.1,2.8,0,0,0,0,0
343,40.67,-73.94,2014/02/14 11:51,1392396660,Clear,270,20.4,3.3,0,0,0,0,0
344,40.67,-73.94,2014/02/14 12:51,1392400260,Clear,270,18.5,4.4,0,0,0,0,0
345,40.67,-73.94,2014/02/14 13:51,1392403860,Mostly Cloudy,0,-9999,4.4,0,0,0,0,0
346,40.67,-73.94,2014/02/14 14:51,1392407460,Clear,290,33.3,3.9,0,0,0,0,0
347,40.67,-73.94,2014/02/14 15:51,1392411060,Scattered Clouds,290,22.2,4.4,0,0,0,0,0
348,40.67,-73.94,2014/02/14 16:51,1392414660,Partly Cloudy,0,11.1,4.4,0,0,0,0,0
349,40.67,-73.94,2014/02/14 17:51,1392418260,Clear,0,-9999,3.9,0,0,0,0,0
350,40.67,-73.94,2014/02/14 18:51,1392421860,Clear,0,9.3,3.3,0,0,0,0,0
351,40.67,-73.94,2014/02/14 19:51,1392425460,Clear,270,18.5,3.3,0,0,0,0,0
352,40.67,-73.94,2014/02/14 20:51,1392429060,Clear,0,7.4,3.9,0,0,0,0,0
353,40.67,-73.94,2014/02/14 21:51,1392432660,Clear,260,7.4,3.3,0,0,0,0,0
354,40.67,-73.94,2014/02/14 22:51,1392436260,Clear,270,9.3,3.3,0,0,0,0,0
355,40.67,-73.94,2014/02/14 23:51,1392439860,Clear,270,7.4,2.8,0,0,0,0,0
356,40.67,-73.94,2014/02/15 00:51,1392443460,Overcast,310,5.6,2.2,0,0,0,0,0
357,40.67,-73.94,2014/02/15 01:51,1392447060,Scattered Clouds,280,5.6,2.2,0,0,0,0,0
358,40.67,-73.94,2014/02/15 02:51,1392450660,Overcast,20,5.6,2.2,0,0,0,0,0
359,40.67,-73.94,2014/02/15 03:51,1392454260,Overcast,20,5.6,2.2,0,0,0,0,0
360,40.67,-73.94,2014/02/15 04:51,1392457860,Overcast,0,5.6,2.2,0,0,0,0,0
361,40.67,-73.94,2014/02/15 05:51,1392461460,Overcast,90,13,2.2,0,0,0,0,0
362,40.67,-73.94,2014/02/15 06:51,1392465060,Mostly Cloudy,60,13,1.7,0,0,0,0,0
363,40.67,-73.94,2014/02/15 07:51,1392468660,Overcast,70,14.8,2.2,0,0,0,0,0
364,40.67,-73.94,2014/02/15 08:51,1392472260,Overcast,0,11.1,2.2,0,0,0,0,0
365,40.67,-73.94,2014/02/15 09:51,1392475860,Overcast,60,18.5,2.2,0,0,0,0,0
366,40.67,-73.94,2014/02/15 10:51,1392479460,Haze,70,13,2.2,0,0,0,0,0
367,40.67,-73.94,2014/02/15 11:51,1392483060,Light Snow,60,25.9,0.6,0,0,1,0,0
368,40.67,-73.94,2014/02/15 12:51,1392486660,Haze,70,20.4,2.2,0,0,0,0,0
369,40.67,-73.94,2014/02/15 13:51,1392490260,Haze,50,22.2,2.8,0,0,0,0,0
370,40.67,-73.94,2014/02/15 14:51,1392493860,Overcast,0,9.3,2.2,0,0,0,0,0
371,40.67,-73.94,2014/02/15 15:51,1392497460,Light Snow,30,13,1.1,0,0,1,0,0
372,40.67,-73.94,2014/02/15 16:51,1392501060,Snow,350,20.4,0,1,0,1,0,0
373,40.67,-73.94,2014/02/15 17:51,1392504660,Light Snow,0,-9999,-0.6,0,0,1,0,0
374,40.67,-73.94,2014/02/15 18:51,1392508260,Light Snow,10,16.7,-0.6,0,0,1,0,0
375,40.67,-73.94,2014/02/15 19:51,1392511860,Light Snow,0,7.4,0,0,0,1,0,0
376,40.67,-73.94,2014/02/15 20:51,1392515460,Haze,310,13,0.6,0,0,0,0,0
377,40.67,-73.94,2014/02/15 21:51,1392519060,Partly Cloudy,310,20.4,-0.6,0,0,0,0,0
378,40.67,-73.94,2014/02/15 22:51,1392522660,Clear,310,24.1,-1.7,0,0,0,0,0
379,40.67,-73.94,2014/02/15 23:51,1392526260,Clear,310,22.2,-2.8,0,0,0,0,0
380,40.67,-73.94,2014/02/16 01:51,1392533460,Clear,300,13,-3.3,0,0,0,0,0
381,40.67,-73.94,2014/02/16 02:51,1392537060,Clear,290,16.7,-3.9,0,0,0,0,0
382,40.67,-73.94,2014/02/16 03:51,1392540660,Clear,310,20.4,-4.4,0,0,0,0,0
383,40.67,-73.94,2014/02/16 05:51,1392547860,Clear,280,13,-5.6,0,0,0,0,0
384,40.67,-73.94,2014/02/16 06:51,1392551460,Clear,300,16.7,-6.1,0,0,0,0,0
385,40.67,-73.94,2014/02/16 07:51,1392555060,Clear,0,11.1,-5.6,0,0,0,0,0
386,40.67,-73.94,2014/02/16 08:51,1392558660,Clear,310,13,-5.6,0,0,0,0,0
387,40.67,-73.94,2014/02/16 09:51,1392562260,Clear,290,14.8,-5,0,0,0,0,0
388,40.67,-73.94,2014/02/16 10:51,1392565860,Clear,300,14.8,-4.4,0,0,0,0,0
389,40.67,-73.94,2014/02/16 11:51,1392569460,Clear,280,13,-3.9,0,0,0,0,0
390,40.67,-73.94,2014/02/16 12:51,1392573060,Partly Cloudy,0,5.6,-2.2,0,0,0,0,0
391,40.67,-73.94,2014/02/16 13:51,1392576660,Mostly Cloudy,290,20.4,-1.7,0,0,0,0,0
392,40.67,-73.94,2014/02/16 14:51,1392580260,Overcast,290,16.7,-1.7,0,0,0,0,0
393,40.67,-73.94,2014/02/16 15:51,1392583860,Overcast,280,16.7,-1.7,0,0,0,0,0
394,40.67,-73.94,2014/02/16 16:51,1392587460,Overcast,290,14.8,-2.2,0,0,0,0,0
395,40.67,-73.94,2014/02/16 17:51,1392591060,Mostly Cloudy,280,18.5,-2.2,0,0,0,0,0
396,40.67,-73.94,2014/02/16 18:51,1392594660,Overcast,290,9.3,-3.3,0,0,0,0,0
397,40.67,-73.94,2014/02/16 19:51,1392598260,Scattered Clouds,280,20.4,-3.9,0,0,0,0,0
398,40.67,-73.94,2014/02/16 20:51,1392601860,Mostly Cloudy,0,9.3,-4.4,0,0,0,0,0
399,40.67,-73.94,2014/02/16 21:57,1392605820,Mostly Cloudy,310,16.7,-5,0,0,0,0,0
400,40.67,-73.94,2014/02/17 01:51,1392619860,Clear,310,16.7,-6.7,0,0,0,0,0
401,40.67,-73.94,2014/02/17 02:51,1392623460,Clear,300,18.5,-7.2,0,0,0,0,0
402,40.67,-73.94,2014/02/17 03:51,1392627060,Clear,0,-9999,-7.2,0,0,0,0,0
403,40.67,-73.94,2014/02/17 04:51,1392630660,Clear,300,16.7,-7.2,0,0,0,0,0
404,40.67,-73.94,2014/02/17 05:51,1392634260,Clear,300,14.8,-7.8,0,0,0,0,0
405,40.67,-73.94,2014/02/17 06:51,1392637860,Clear,290,14.8,-7.8,0,0,0,0,0
406,40.67,-73.94,2014/02/17 07:51,1392641460,Clear,0,7.4,-7.8,0,0,0,0,0
407,40.67,-73.94,2014/02/17 08:51,1392645060,Clear,310,13,-7.2,0,0,0,0,0
408,40.67,-73.94,2014/02/17 09:51,1392648660,Clear,0,7.4,-6.1,0,0,0,0,0
409,40.67,-73.94,2014/02/17 10:51,1392652260,Clear,0,9.3,-4.4,0,0,0,0,0
410,40.67,-73.94,2014/02/17 11:51,1392655860,Clear,0,7.4,-3.3,0,0,0,0,0
411,40.67,-73.94,2014/02/17 12:51,1392659460,Clear,0,11.1,-2.2,0,0,0,0,0
412,40.67,-73.94,2014/02/17 13:51,1392663060,Clear,0,7.4,-1.7,0,0,0,0,0
413,40.67,-73.94,2014/02/17 14:51,1392666660,Clear,300,7.4,-0.6,0,0,0,0,0
414,40.67,-73.94,2014/02/17 15:51,1392670260,Clear,0,0,-0.6,0,0,0,0,0
415,40.67,-73.94,2014/02/17 16:51,1392673860,Clear,0,0,-0.6,0,0,0,0,0
416,40.67,-73.94,2014/02/17 17:51,1392677460,Clear,0,0,-1.1,0,0,0,0,0
417,40.67,-73.94,2014/02/17 18:51,1392681060,Clear,0,0,-1.1,0,0,0,0,0
418,40.67,-73.94,2014/02/17 19:51,1392684660,Clear,140,5.6,-1.1,0,0,0,0,0
419,40.67,-73.94,2014/02/17 20:51,1392688260,Clear,180,9.3,-1.7,0,0,0,0,0
420,40.67,-73.94,2014/02/17 21:51,1392691860,Clear,0,5.6,-1.1,0,0,0,0,0
421,40.67,-73.94,2014/02/17 22:51,1392695460,Clear,0,5.6,-1.7,0,0,0,0,0
422,40.67,-73.94,2014/02/18 01:51,1392706260,Mostly Cloudy,0,9.3,-1.7,0,0,0,0,0
423,40.67,-73.94,2014/02/18 02:51,1392709860,Clear,0,9.3,-1.7,0,0,0,0,0
424,40.67,-73.94,2014/02/18 03:51,1392713460,Mostly Cloudy,110,13,-1.7,0,0,0,0,0
425,40.67,-73.94,2014/02/18 04:51,1392717060,Overcast,0,5.6,-1.1,0,0,0,0,0
426,40.67,-73.94,2014/02/18 05:51,1392720660,Light Snow,60,7.4,-2.8,0,0,1,0,0
427,40.67,-73.94,2014/02/18 06:51,1392724260,Light Snow,40,5.6,-2.8,0,0,1,0,0
428,40.67,-73.94,2014/02/18 07:51,1392727860,Snow,0,0,-1.7,1,0,1,0,0
429,40.67,-73.94,2014/02/18 08:51,1392731460,Light Snow,0,9.3,-1.1,0,0,1,0,0
430,40.67,-73.94,2014/02/18 09:51,1392735060,Overcast,70,9.3,-0.6,0,0,0,0,0
431,40.67,-73.94,2014/02/18 10:51,1392738660,Overcast,0,5.6,0.6,0,0,0,0,0
432,40.67,-73.94,2014/02/18 11:51,1392742260,Overcast,60,7.4,1.1,0,0,0,0,0
433,40.67,-73.94,2014/02/18 12:51,1392745860,Haze,0,0,2.2,0,0,0,0,0
434,40.67,-73.94,2014/02/18 13:51,1392749460,Haze,0,5.6,2.8,0,0,0,0,0
435,40.67,-73.94,2014/02/18 14:51,1392753060,Scattered Clouds,0,9.3,3.3,0,0,0,0,0
436,40.67,-73.94,2014/02/18 15:51,1392756660,Mostly Cloudy,260,13,3.9,0,0,0,0,0
437,40.67,-73.94,2014/02/18 16:51,1392760260,Mostly Cloudy,280,14.8,3.9,0,0,0,0,0
438,40.67,-73.94,2014/02/18 17:51,1392763860,Clear,290,16.7,2.8,0,0,0,0,0
439,40.67,-73.94,2014/02/18 18:51,1392767460,Clear,0,-9999,2.8,0,0,0,0,0
440,40.67,-73.94,2014/02/18 19:51,1392771060,Clear,260,9.3,2.2,0,0,0,0,0
441,40.67,-73.94,2014/02/18 20:51,1392774660,Clear,0,5.6,2.2,0,0,0,0,0
442,40.67,-73.94,2014/02/18 21:51,1392778260,Clear,270,13,2.2,0,0,0,0,0
443,40.67,-73.94,2014/02/18 22:51,1392781860,Clear,0,7.4,1.7,0,0,0,0,0
444,40.67,-73.94,2014/02/18 23:51,1392785460,Clear,0,5.6,1.7,0,0,0,0,0
445,40.67,-73.94,2014/02/19 00:51,1392789060,Clear,0,0,1.7,0,0,0,0,0
446,40.67,-73.94,2014/02/19 01:51,1392792660,Clear,0,0,1.7,0,0,0,0,0
447,40.67,-73.94,2014/02/19 02:51,1392796260,Clear,0,0,1.7,0,0,0,0,0
448,40.67,-73.94,2014/02/19 03:51,1392799860,Clear,180,7.4,1.7,0,0,0,0,0
449,40.67,-73.94,2014/02/19 04:51,1392803460,Clear,170,7.4,2.2,0,0,0,0,0
450,40.67,-73.94,2014/02/19 05:51,1392807060,Clear,150,13,1.7,0,0,0,0,0
451,40.67,-73.94,2014/02/19 06:51,1392810660,Clear,0,11.1,1.7,0,0,0,0,0
452,40.67,-73.94,2014/02/19 07:51,1392814260,Clear,150,14.8,2.8,0,0,0,0,0
453,40.67,-73.94,2014/02/19 08:51,1392817860,Clear,140,11.1,4.4,0,0,0,0,0
454,40.67,-73.94,2014/02/19 09:51,1392821460,Haze,140,13,6.7,0,0,0,0,0
455,40.67,-73.94,2014/02/19 10:51,1392825060,Haze,0,-9999,6.7,0,0,0,0,0
456,40.67,-73.94,2014/02/19 12:51,1392832260,Light Rain,20,5.6,3.3,0,1,0,0,0
457,40.67,-73.94,2014/02/19 13:51,1392835860,Overcast,0,0,4.4,0,0,0,0,0
458,40.67,-73.94,2014/02/19 14:51,1392839460,Haze,0,0,6.7,0,0,0,0,0
459,40.67,-73.94,2014/02/19 15:51,1392843060,Haze,260,7.4,7.2,0,0,0,0,0
460,40.67,-73.94,2014/02/19 16:51,1392846660,Haze,250,5.6,6.1,0,0,0,0,0
461,40.67,-73.94,2014/02/19 17:51,1392850260,Light Rain,0,5.6,5.6,0,1,0,0,0
462,40.67,-73.94,2014/02/19 18:51,1392853860,Haze,280,11.1,5.6,0,0,0,0,0
463,40.67,-73.94,2014/02/19 19:51,1392857460,Haze,0,-9999,5.6,0,0,0,0,0
464,40.67,-73.94,2014/02/19 20:51,1392861060,Haze,260,14.8,5.6,0,0,0,0,0
465,40.67,-73.94,2014/02/19 21:51,1392864660,Clear,290,14.8,6.7,0,0,0,0,0
466,40.67,-73.94,2014/02/19 22:51,1392868260,Clear,290,14.8,6.7,0,0,0,0,0
467,40.67,-73.94,2014/02/19 23:51,1392871860,Clear,300,14.8,6.7,0,0,0,0,0
468,40.67,-73.94,2014/02/20 00:51,1392875460,Clear,280,13,6.1,0,0,0,0,0
469,40.67,-73.94,2014/02/20 01:51,1392879060,Clear,300,16.7,5.6,0,0,0,0,0
470,40.67,-73.94,2014/02/20 02:51,1392882660,Clear,0,7.4,5.6,0,0,0,0,0
471,40.67,-73.94,2014/02/20 03:51,1392886260,Clear,270,9.3,3.9,0,0,0,0,0
472,40.67,-73.94,2014/02/20 04:51,1392889860,Clear,0,7.4,3.3,0,0,0,0,0
473,40.67,-73.94,2014/02/20 05:51,1392893460,Clear,0,0,3.3,0,0,0,0,0
474,40.67,-73.94,2014/02/20 06:51,1392897060,Clear,0,9.3,3.9,0,0,0,0,0
475,40.67,-73.94,2014/02/20 07:51,1392900660,Clear,0,0,3.9,0,0,0,0,0
476,40.67,-73.94,2014/02/20 08:51,1392904260,Clear,0,0,5,0,0,0,0,0
477,40.67,-73.94,2014/02/20 09:51,1392907860,Clear,280,9.3,5.6,0,0,0,0,0
478,40.67,-73.94,2014/02/20 10:51,1392911460,Clear,0,9.3,6.1,0,0,0,0,0
479,40.67,-73.94,2014/02/20 11:51,1392915060,Clear,260,11.1,7.8,0,0,0,0,0
480,40.67,-73.94,2014/02/20 12:51,1392918660,Clear,0,5.6,8.9,0,0,0,0,0
481,40.67,-73.94,2014/02/20 13:51,1392922260,Clear,60,5.6,10,0,0,0,0,0
482,40.67,-73.94,2014/02/20 14:51,1392925860,Overcast,0,7.4,9.4,0,0,0,0,0
483,40.67,-73.94,2014/02/20 15:51,1392929460,Overcast,0,5.6,7.8,0,0,0,0,0
484,40.67,-73.94,2014/02/20 16:51,1392933060,Overcast,160,9.3,6.1,0,0,0,0,0
485,40.67,-73.94,2014/02/20 17:51,1392936660,Overcast,0,7.4,5,0,0,0,0,0
486,40.67,-73.94,2014/02/20 20:51,1392947460,Overcast,30,5.6,4.4,0,0,0,0,0
487,40.67,-73.94,2014/02/20 21:51,1392951060,Overcast,50,11.1,4.4,0,0,0,0,0
488,40.67,-73.94,2014/02/20 22:51,1392954660,Overcast,60,11.1,4.4,0,0,0,0,0
489,40.67,-73.94,2014/02/20 23:51,1392958260,Overcast,70,11.1,2.8,0,0,0,0,0
490,40.67,-73.94,2014/02/21 00:00,1392958800,Overcast,60,11.1,2.8,0,0,0,0,0
491,40.67,-73.94,2014/02/21 01:32,1392964320,Overcast,80,13,2.8,0,0,0,0,0
492,40.67,-73.94,2014/02/21 02:47,1392968820,Overcast,60,11.1,3,0,0,0,0,0
493,40.67,-73.94,2014/02/21 03:51,1392972660,Overcast,60,11.1,2.8,0,0,0,0,0
494,40.67,-73.94,2014/02/21 04:51,1392976260,Overcast,70,11.1,2.8,0,0,0,0,0
495,40.67,-73.94,2014/02/21 05:51,1392979860,Overcast,80,14.8,2.2,0,0,0,0,0
496,40.67,-73.94,2014/02/21 06:51,1392983460,Overcast,80,18.5,2.2,0,0,0,0,0
497,40.67,-73.94,2014/02/21 07:51,1392987060,Overcast,70,14.8,2.2,0,0,0,0,0
498,40.67,-73.94,2014/02/21 08:51,1392990660,Overcast,70,16.7,2.2,0,0,0,0,0
499,40.67,-73.94,2014/02/21 09:51,1392994260,Overcast,70,13,2.2,0,0,0,0,0
500,40.67,-73.94,2014/02/21 10:51,1392997860,Overcast,70,14.8,2.8,0,0,0,0,0
501,40.67,-73.94,2014/02/21 11:51,1393001460,Fog,80,14.8,3.3,1,0,0,0,0
502,40.67,-73.94,2014/02/21 12:51,1393005060,Fog,60,13,3.9,1,0,0,0,0
503,40.67,-73.94,2014/02/21 13:51,1393008660,Fog,60,9.3,4.4,1,0,0,0,0
504,40.67,-73.94,2014/02/21 14:51,1393012260,Fog,130,11.1,6.1,1,0,0,0,0
505,40.67,-73.94,2014/02/21 15:51,1393015860,Light Rain,280,25.9,8.3,1,1,0,0,0
506,40.67,-73.94,2014/02/21 16:51,1393019460,Overcast,290,7.4,7.2,0,0,0,0,0
507,40.67,-73.94,2014/02/21 17:51,1393023060,Light Rain,0,5.6,8.3,0,1,0,0,0
508,40.67,-73.94,2014/02/21 18:51,1393026660,Light Rain,250,7.4,7.8,0,1,0,0,0
509,40.67,-73.94,2014/02/21 19:51,1393030260,Mostly Cloudy,0,9.3,7.2,0,0,0,0,0
510,40.67,-73.94,2014/02/21 20:51,1393033860,Clear,0,7.4,6.7,0,0,0,0,0
511,40.67,-73.94,2014/02/21 21:51,1393037460,Clear,260,7.4,6.1,0,0,0,0,0
512,40.67,-73.94,2014/02/21 22:51,1393041060,Clear,250,7.4,5.6,0,0,0,0,0
513,40.67,-73.94,2014/02/21 23:51,1393044660,Clear,0,0,5.6,0,0,0,0,0
514,40.67,-73.94,2014/02/22 00:51,1393048260,Clear,250,13,6.7,0,0,0,0,0
515,40.67,-73.94,2014/02/22 01:51,1393051860,Clear,250,11.1,6.7,0,0,0,0,0
516,40.67,-73.94,2014/02/22 02:51,1393055460,Clear,0,9.3,5.6,0,0,0,0,0
517,40.67,-73.94,2014/02/22 03:51,1393059060,Clear,250,14.8,6.1,0,0,0,0,0
518,40.67,-73.94,2014/02/22 04:51,1393062660,Clear,0,11.1,5.6,0,0,0,0,0
519,40.67,-73.94,2014/02/22 05:51,1393066260,Clear,240,14.8,5,0,0,0,0,0
520,40.67,-73.94,2014/02/22 06:51,1393069860,Clear,250,14.8,5,0,0,0,0,0
521,40.67,-73.94,2014/02/22 07:51,1393073460,Clear,0,9.3,5.6,0,0,0,0,0
522,40.67,-73.94,2014/02/22 08:51,1393077060,Clear,0,-9999,5.6,0,0,0,0,0
523,40.67,-73.94,2014/02/22 09:51,1393080660,Clear,0,9.3,6.7,0,0,0,0,0
524,40.67,-73.94,2014/02/22 10:51,1393084260,Clear,240,13,8.3,0,0,0,0,0
525,40.67,-73.94,2014/02/22 11:51,1393087860,Clear,0,7.4,9.4,0,0,0,0,0
526,40.67,-73.94,2014/02/22 12:51,1393091460,Clear,240,16.7,10,0,0,0,0,0
527,40.67,-73.94,2014/02/22 13:51,1393095060,Clear,240,20.4,11.1,0,0,0,0,0
528,40.67,-73.94,2014/02/22 14:51,1393098660,Clear,0,-9999,12.2,0,0,0,0,0
529,40.67,-73.94,2014/02/22 15:51,1393102260,Clear,0,-9999,12.2,0,0,0,0,0
530,40.67,-73.94,2014/02/22 16:51,1393105860,Clear,0,-9999,11.7,0,0,0,0,0
531,40.67,-73.94,2014/02/22 17:51,1393109460,Clear,0,7.4,11.1,0,0,0,0,0
532,40.67,-73.94,2014/02/22 18:51,1393113060,Clear,0,-9999,10.6,0,0,0,0,0
533,40.67,-73.94,2014/02/22 19:51,1393116660,Clear,0,9.3,11.1,0,0,0,0,0
534,40.67,-73.94,2014/02/22 20:51,1393120260,Clear,250,9.3,10.6,0,0,0,0,0
535,40.67,-73.94,2014/02/22 21:51,1393123860,Clear,0,11.1,10,0,0,0,0,0
536,40.67,-73.94,2014/02/22 22:51,1393127460,Clear,0,9.3,8.9,0,0,0,0,0
537,40.67,-73.94,2014/02/22 23:51,1393131060,Clear,230,9.3,8.9,0,0,0,0,0
538,40.67,-73.94,2014/02/23 00:51,1393134660,Clear,0,9.3,8.9,0,0,0,0,0
539,40.67,-73.94,2014/02/23 01:51,1393138260,Clear,250,11.1,8.3,0,0,0,0,0
